learningRate,batchSize,seed,FGLoss,FGAccuracy,FGPrecision,FGRecall,FGF1Micro,FGF1Macro,CGAccuracy,CGPrecision,CGRecall,CGF1
0.00013335795323534286,76,31,0.7048690319061279,0.7239057421684265,0.8163265585899353,0.6285073161125183,0.7102092504501343,0.46132272481918335,0.835016835016835,0.8732394366197183,0.6908077994428969,0.7713841368584758
1.5009104813010523e-05,68,88,0.7535560727119446,0.7093153595924377,0.8021807074546814,0.5780022740364075,0.6718851923942566,0.39894282817840576,0.8125701459034792,0.8453237410071942,0.6545961002785515,0.7378335949764521
0.000523236530371676,26,26,0.710087776184082,0.72951740026474,0.7977369427680969,0.6329966187477112,0.7058823108673096,0.4431992471218109,0.8260381593714927,0.8805970149253731,0.6573816155988857,0.7527910685805423
0.00023148468879062735,102,47,0.7093506455421448,0.7205387353897095,0.8049132823944092,0.6251403093338013,0.7037270665168762,0.4416784644126892,0.8237934904601572,0.8659420289855072,0.6657381615598886,0.752755905511811
0.0007457997807930163,61,50,0.7059182524681091,0.72951740026474,0.8069930076599121,0.6475870013237,0.7185554504394531,0.4554086923599243,0.819304152637486,0.889763779527559,0.6295264623955432,0.7373572593800979
0.0007940781882399529,110,87,0.6739171743392944,0.7519640922546387,0.8227146863937378,0.6666666865348816,0.7365158200263977,0.5242251753807068,0.8395061728395061,0.875,0.7019498607242339,0.7789799072642967
0.00013345414297628058,35,18,0.681859016418457,0.7384960651397705,0.8089261054992676,0.650954008102417,0.7213931083679199,0.49264147877693176,0.8439955106621774,0.8873239436619719,0.7019498607242339,0.7838258164852255
0.00026054141862290217,57,68,0.6939866542816162,0.7317620515823364,0.8024523258209229,0.6610549688339233,0.7249231338500977,0.4694260358810425,0.8226711560044894,0.9036144578313253,0.6267409470752089,0.7401315789473684
4.543996472076469e-05,123,73,0.7335323095321655,0.7250280380249023,0.7926470637321472,0.604938268661499,0.6861870884895325,0.4338478446006775,0.8170594837261503,0.8656716417910447,0.6462395543175488,0.7400318979266348
0.00013932528269026783,19,73,0.6954523921012878,0.7351290583610535,0.8114525079727173,0.6520763039588928,0.7230864763259888,0.4855378568172455,0.8260381593714927,0.8834586466165414,0.6545961002785515,0.7520000000000001
0.0005577666623724932,43,16,0.7081972360610962,0.7317620515823364,0.8097222447395325,0.654321014881134,0.7237740755081177,0.509223997592926,0.8338945005611672,0.8600682593856656,0.7019498607242339,0.7730061349693251
0.00030342927355306564,125,6,0.6908786296844482,0.744107723236084,0.8190743327140808,0.6554433107376099,0.7281795144081116,0.5041402578353882,0.8473625140291807,0.8754208754208754,0.724233983286908,0.7926829268292682
0.0009999221828324006,128,97,0.7044616937637329,0.7317620515823364,0.8206996917724609,0.6318743228912354,0.7140139937400818,0.47772979736328125,0.8305274971941639,0.8466666666666667,0.7075208913649025,0.7708649468892261
0.0007584126266341147,88,87,0.6754732131958008,0.7530864477157593,0.8326417803764343,0.6756453514099121,0.745972752571106,0.539203405380249,0.8462401795735129,0.8425925925925926,0.7604456824512534,0.7994143484626646
0.0002672956447575791,18,49,0.6910866498947144,0.7317620515823364,0.8132956027984619,0.6453422904014587,0.7196495532989502,0.4904246926307678,0.8271604938271605,0.8621908127208481,0.6796657381615598,0.7601246105919004
0.000698700235385707,53,93,0.684981107711792,0.7418630719184875,0.80298912525177,0.6632996797561646,0.7264904975891113,0.49219080805778503,0.8439955106621774,0.8793103448275862,0.7103064066852368,0.7858243451463791
0.00032010628533771956,26,14,0.6854140758514404,0.7373737096786499,0.8211731314659119,0.6442199945449829,0.7220126390457153,0.4966564178466797,0.8451178451178452,0.8622950819672132,0.7325905292479109,0.7921686746987953
0.0007864817191455364,43,37,0.6813750267028809,0.7429854273796082,0.8050734400749207,0.6767676472663879,0.7353658676147461,0.5047657489776611,0.8338945005611672,0.8864468864468864,0.6740947075208914,0.7658227848101266
0.00016449857544221198,30,49,0.7065134644508362,0.7306397557258606,0.8138527870178223,0.6329966187477112,0.7121211886405945,0.45564839243888855,0.8282828282828283,0.8705035971223022,0.6740947075208914,0.7598116169544742
0.0008151628774833471,120,77,0.6780125498771667,0.7362514138221741,0.8132780194282532,0.6599326729774475,0.7286245226860046,0.5294954776763916,0.8417508417508418,0.8364197530864198,0.754874651810585,0.7935578330893119
0.00039037666540981525,96,8,0.6885468363761902,0.7429854273796082,0.8246110081672668,0.654321014881134,0.7296621203422546,0.5003330707550049,0.8496071829405163,0.8664495114006515,0.7409470752089137,0.7987987987987989
0.0004693520874954871,67,24,0.6896700859069824,0.7373737096786499,0.8212766051292419,0.6498316526412964,0.7255639433860779,0.4862609803676605,0.8271604938271605,0.8700361010830325,0.6713091922005571,0.7578616352201257
0.0008443585471888446,120,58,0.6894459128379822,0.7396184206008911,0.8153846263885498,0.654321014881134,0.7260274887084961,0.4975574016571045,0.8372615039281706,0.8821428571428571,0.6880222841225627,0.7730829420970267
5.234314778514874e-05,56,69,0.7081334590911865,0.7306397557258606,0.8063583970069885,0.6262626051902771,0.704990565776825,0.4688705503940582,0.8316498316498316,0.8615916955017301,0.6935933147632312,0.7685185185185186
0.0008696267886360498,28,64,0.6864169836044312,0.744107723236084,0.8051421046257019,0.6677889823913574,0.7300612926483154,0.4870874881744385,0.8226711560044894,0.8821292775665399,0.6462395543175488,0.7459807073954985
0.0005744418565530919,30,30,0.6671326160430908,0.747474730014801,0.8074866533279419,0.6778900027275085,0.737034797668457,0.5343030095100403,0.8417508417508418,0.8562091503267973,0.7298050139275766,0.7879699248120301
6.760780999443808e-05,108,95,0.7168706655502319,0.7362514138221741,0.7991329431533813,0.6206509470939636,0.69867342710495,0.4420773684978485,0.8271604938271605,0.8700361010830325,0.6713091922005571,0.7578616352201257
0.000170023819085757,123,44,0.6955681443214417,0.732884407043457,0.7991690039634705,0.6475870013237,0.715437114238739,0.4842064380645752,0.8338945005611672,0.8650519031141869,0.6963788300835655,0.7716049382716049
0.0008259561898606091,72,60,0.6907533407211304,0.7373737096786499,0.8027210831642151,0.662177324295044,0.7257072329521179,0.49717122316360474,0.8294051627384961,0.8847583643122676,0.6629526462395543,0.7579617834394904
0.0005336539445395772,98,4,0.6791283488273621,0.7575757503509521,0.8104395866394043,0.662177324295044,0.728844940662384,0.4713347554206848,0.8383838383838383,0.908745247148289,0.6657381615598886,0.7684887459807075
0.0008663182680259472,95,71,0.6741669774055481,0.7340067625045776,0.797537624835968,0.654321014881134,0.7188656330108643,0.5004677772521973,0.8294051627384961,0.8556701030927835,0.6935933147632312,0.7661538461538462
0.0006675622036707779,75,67,0.6775301098823547,0.747474730014801,0.8051421046257019,0.6677889823913574,0.7300612926483154,0.500368595123291,0.8462401795735129,0.8775510204081632,0.7186629526462396,0.7901990811638591
0.00027237136946915355,67,66,0.6964947581291199,0.7396184206008911,0.811188817024231,0.650954008102417,0.7222914099693298,0.5055302381515503,0.8383838383838383,0.8571428571428571,0.7186629526462396,0.7818181818181819
0.000605600523213914,59,15,0.681943953037262,0.7463524341583252,0.8213256597518921,0.6397306323051453,0.7192429304122925,0.5000913739204407,0.8496071829405163,0.8737541528239202,0.7325905292479109,0.7969696969696971
7.351593175429829e-05,55,78,0.7346128225326538,0.726150393486023,0.8107302784919739,0.6105499267578125,0.6965429186820984,0.4324692487716675,0.8170594837261503,0.8656716417910447,0.6462395543175488,0.7400318979266348
0.00012704760343395938,39,47,0.7080932855606079,0.7205387353897095,0.8114035129547119,0.6228955984115601,0.7047618627548218,0.4467422068119049,0.8237934904601572,0.8659420289855072,0.6657381615598886,0.752755905511811
0.00019657139694343424,72,54,0.6851032972335815,0.7283950448036194,0.8098591566085815,0.6453422904014587,0.7183010578155518,0.48644721508026123,0.835016835016835,0.8509933774834437,0.7158774373259053,0.777609682299546
0.00040011716008262876,60,86,0.6856704354286194,0.7407407164573669,0.8170212507247925,0.6464646458625793,0.7218044996261597,0.5059739947319031,0.8451178451178452,0.867109634551495,0.7270194986072424,0.7909090909090909
0.0008439540134122654,119,31,0.714245617389679,0.7283950448036194,0.8014388680458069,0.6251403093338013,0.7023959159851074,0.4365713596343994,0.8181818181818182,0.8862745098039215,0.6295264623955432,0.736156351791531
0.00018625907044707085,110,72,0.700742244720459,0.7340067625045776,0.8130311369895935,0.6442199945449829,0.7188478708267212,0.48724472522735596,0.8383838383838383,0.8547854785478548,0.7214484679665738,0.7824773413897281
0.0009507263862285078,95,23,0.6795635223388672,0.7519640922546387,0.8093278408050537,0.662177324295044,0.7283950448036194,0.49372899532318115,0.8406285072951739,0.8974358974358975,0.6824512534818942,0.7753164556962026
0.0001508874691118847,92,11,0.7015445232391357,0.7272727489471436,0.8010899424552917,0.6599326729774475,0.7236922979354858,0.47793304920196533,0.8282828282828283,0.8731884057971014,0.6713091922005571,0.7590551181102363
0.0003248220767419792,51,79,0.6760827302932739,0.7429854273796082,0.810773491859436,0.6588103175163269,0.7269350290298462,0.5084584951400757,0.8406285072951739,0.8604651162790697,0.7214484679665738,0.7848484848484848
0.0009451984105863794,124,82,0.6909738779067993,0.7418630719184875,0.7994688153266907,0.6756453514099121,0.7323601245880127,0.5100394487380981,0.8271604938271605,0.89272030651341,0.649025069637883,0.7516129032258064
0.0007765262519798998,32,24,0.6890459656715393,0.7317620515823364,0.7983978390693665,0.6711559891700745,0.7292683124542236,0.49900466203689575,0.8361391694725028,0.8359621451104101,0.7381615598885793,0.7840236686390533
0.0006174609903550445,71,63,0.6769165396690369,0.72951740026474,0.8198581337928772,0.6487092971801758,0.7243108153343201,0.5059745907783508,0.8383838383838383,0.8547854785478548,0.7214484679665738,0.7824773413897281
0.0009346149229344129,109,32,0.6935359239578247,0.732884407043457,0.8092643022537231,0.6666666865348816,0.7310769557952881,0.4999300539493561,0.8282828282828283,0.8626760563380281,0.6824512534818942,0.7620528771384136
0.00029402833033808804,82,31,0.6869021058082581,0.7418630719184875,0.8169013857841492,0.650954008102417,0.7245471477508545,0.48387256264686584,0.8417508417508418,0.8811188811188811,0.7019498607242339,0.7813953488372093
0.00010851006759824078,48,79,0.6962950229644775,0.732884407043457,0.8118811845779419,0.6442199945449829,0.7183980345726013,0.5063446164131165,0.835016835016835,0.8419354838709677,0.7270194986072424,0.7802690582959642
0.0003422080004351921,42,38,0.6887400150299072,0.7373737096786499,0.8063187003135681,0.6588103175163269,0.7251389622688293,0.5079713463783264,0.8496071829405163,0.848297213622291,0.7632311977715878,0.8035190615835777
0.00016343463717058562,19,78,0.6833174228668213,0.7452300786972046,0.8094576001167297,0.6531986594200134,0.722981333732605,0.5015092492103577,0.8428731762065096,0.8662207357859532,0.7214484679665738,0.7872340425531914
0.0006685470158593429,26,72,0.6949301362037659,0.7283950448036194,0.8077455163002014,0.6554433107376099,0.7236678600311279,0.4872351288795471,0.8316498316498316,0.8772563176895307,0.6768802228412256,0.7641509433962264
7.883144617881955e-05,111,19,0.7059968709945679,0.732884407043457,0.8144475817680359,0.6453422904014587,0.7201001644134521,0.4787382483482361,0.8327721661054994,0.8671328671328671,0.6908077994428969,0.7689922480620154
0.000866755440285277,55,16,0.6885064244270325,0.7384960651397705,0.8246844410896301,0.6599326729774475,0.7331670522689819,0.5236608982086182,0.8507295173961841,0.8487654320987654,0.766016713091922,0.8052708638360175
0.0005128789615234631,101,80,0.685795783996582,0.7362514138221741,0.8060522675514221,0.6576879620552063,0.7243509888648987,0.5028433799743652,0.8305274971941639,0.8741007194244604,0.6768802228412256,0.7629513343799059
0.00034630337609917373,16,64,0.7019252777099609,0.7407407164573669,0.8013888597488403,0.6475870013237,0.7163252830505371,0.4682213068008423,0.8305274971941639,0.8851851851851852,0.6657381615598886,0.7599364069952306
0.00017107939859504974,26,39,0.6791478395462036,0.726150393486023,0.8090040683746338,0.665544331073761,0.7302955985069275,0.49782657623291016,0.8282828282828283,0.8759124087591241,0.6685236768802229,0.7582938388625593
0.0009259407887275686,26,33,0.7047890424728394,0.7351290583610535,0.8160583972930908,0.6273849606513977,0.7093908786773682,0.494888037443161,0.8417508417508418,0.8585526315789473,0.7270194986072424,0.7873303167420814
0.00023566300035425734,39,91,0.6904194355010986,0.7351290583610535,0.8105849623680115,0.6531986594200134,0.7234306931495667,0.5015619397163391,0.8439955106621774,0.8459119496855346,0.7493036211699164,0.7946824224519943
0.0007101621197773309,100,74,0.6889486908912659,0.732884407043457,0.8124138116836548,0.6610549688339233,0.728960394859314,0.4968700110912323,0.8327721661054994,0.8776978417266187,0.6796657381615598,0.7660910518053375
0.000277400642517473,37,65,0.6834173798561096,0.7463524341583252,0.8164116740226746,0.6588103175163269,0.7291925549507141,0.4756556451320648,0.835016835016835,0.875886524822695,0.6880222841225627,0.7706708268330733
0.0007151620239100659,55,13,0.6945837736129761,0.7362514138221741,0.8103207945823669,0.6520763039588928,0.7226368188858032,0.5057214498519897,0.8271604938271605,0.8498293515358362,0.6935933147632312,0.7638036809815951
0.0006196733503268387,94,25,0.6799960732460022,0.747474730014801,0.8151724338531494,0.6632996797561646,0.7314356565475464,0.49999237060546875,0.8395061728395061,0.8724137931034482,0.7047353760445683,0.7796610169491526
0.00020099912339527687,105,54,0.6842062473297119,0.7283950448036194,0.8035961389541626,0.6520763039588928,0.7199504375457764,0.4783620834350586,0.8260381593714927,0.8669064748201439,0.6713091922005571,0.7566718995290425
0.0003985646776966544,84,54,0.6688299775123596,0.7362514138221741,0.8135359287261963,0.6610549688339233,0.729411780834198,0.4876697361469269,0.8327721661054994,0.8645833333333334,0.6935933147632312,0.7697063369397219
0.0008563591191871592,105,22,0.6738709807395935,0.7429854273796082,0.8115746974945068,0.6767676472663879,0.7380661368370056,0.5309560894966125,0.8462401795735129,0.8675496688741722,0.7298050139275766,0.7927382753403933
0.0006144049047177466,104,10,0.6876145601272583,0.7396184206008911,0.8070175647735596,0.6711559891700745,0.7328431606292725,0.4903576076030731,0.8327721661054994,0.8620689655172413,0.6963788300835655,0.7704160246533128
0.0007112893289920666,97,1,0.6794363856315613,0.7373737096786499,0.8056679964065552,0.6700336933135986,0.7316176891326904,0.508732795715332,0.8260381593714927,0.875,0.6629526462395543,0.7543581616481775
0.0005551913075777075,116,84,0.6759239435195923,0.7452300786972046,0.8188105225563049,0.6644219756126404,0.7335811853408813,0.5040358304977417,0.8439955106621774,0.8642384105960265,0.7270194986072424,0.789712556732224
